Tiempo, Distancia, Error, setPoint, Control
18193,33.15,-3.15,30.00,121.95
18205,31.89,-1.89,30.00,119.53
18217,29.77,0.23,30.00,119.53
18229,29.77,0.23,30.00,119.53
18241,29.78,0.22,30.00,119.53
18253,30.19,-0.19,30.00,119.53
18265,32.32,-2.32,30.00,119.53
18277,31.02,-1.02,30.00,119.53
18289,29.78,0.22,30.00,119.53
18301,31.08,-1.08,30.00,119.53
18313,30.19,-0.19,30.00,124.05
18325,29.77,0.23,30.00,124.05
18337,30.60,-0.60,30.00,124.05
18349,31.01,-1.01,30.00,124.05
18361,29.72,0.28,30.00,124.05
18373,29.72,0.28,30.00,124.05
18385,30.60,-0.60,30.00,124.05
18397,29.72,0.28,30.00,124.05
18409,29.72,0.28,30.00,124.05
18421,29.72,0.28,30.00,122.88
18433,30.12,-0.12,30.00,122.88
18445,30.12,-0.12,30.00,122.88
18457,29.72,0.28,30.00,122.88
18469,30.60,-0.60,30.00,122.88
18481,31.02,-1.02,30.00,122.88
18493,30.60,-0.60,30.00,122.88
18505,30.19,-0.19,30.00,122.88
18517,29.72,0.28,30.00,122.88
18529,31.45,-1.45,30.00,119.63
18541,30.14,-0.14,30.00,119.63
18553,30.14,-0.14,30.00,119.63
18565,30.55,-0.55,30.00,119.63
18577,30.55,-0.55,30.00,119.63
18589,31.40,-1.40,30.00,119.63
18601,30.56,-0.56,30.00,119.63
18613,30.14,-0.14,30.00,119.63
18625,29.34,0.66,30.00,119.63
18637,29.77,0.23,30.00,124.04
18649,30.19,-0.19,30.00,124.04
18661,30.17,-0.17,30.00,124.04
18673,31.01,-1.01,30.00,124.04
18685,29.72,0.28,30.00,124.04
18697,29.77,0.23,30.00,124.04
18709,30.60,-0.60,30.00,124.04
18721,29.72,0.28,30.00,124.04
18733,30.12,-0.12,30.00,124.04
18745,30.12,-0.12,30.00,121.62
18757,29.29,0.71,30.00,121.62
18769,29.31,0.69,30.00,121.62
18781,30.14,-0.14,30.00,121.62
18793,29.73,0.27,30.00,121.62
18805,32.32,-2.32,30.00,121.62
18817,29.77,0.23,30.00,121.62
18829,30.67,-0.67,30.00,121.62
18841,31.08,-1.08,30.00,121.62
18853,31.43,-1.43,30.00,119.92
18865,30.60,-0.60,30.00,119.92
18877,31.50,-1.50,30.00,119.92
18889,31.89,-1.89,30.00,119.92
18901,31.01,-1.01,30.00,119.92
18913,29.77,0.23,30.00,119.92
18925,31.01,-1.01,30.00,119.92
18937,30.60,-0.60,30.00,119.92
18949,29.72,0.28,30.00,119.92
18961,30.55,-0.55,30.00,122.59
18973,32.25,-2.25,30.00,122.59
18985,30.60,-0.60,30.00,122.59
18997,31.02,-1.02,30.00,122.59
19009,31.43,-1.43,30.00,122.59
19021,31.43,-1.43,30.00,122.59
19033,31.43,-1.43,30.00,122.59
19045,31.43,-1.43,30.00,122.59
19057,31.43,-1.43,30.00,122.59
19069,31.43,-1.43,30.00,120.12
19081,39.20,-9.20,30.00,120.12
19093,29.24,0.76,30.00,120.12
19105,29.65,0.35,30.00,120.12
19117,29.19,0.81,30.00,120.12
19129,31.31,-1.31,30.00,120.12
19141,29.60,0.40,30.00,120.12
19153,30.84,-0.84,30.00,120.12
19165,29.95,0.05,30.00,120.12
19177,31.19,-1.19,30.00,121.28
19189,30.24,-0.24,30.00,121.28
19201,29.36,0.64,30.00,121.28
19213,29.36,0.64,30.00,121.28
19225,29.29,0.71,30.00,121.28
19237,29.24,0.76,30.00,121.28
19249,29.17,0.83,30.00,121.28
19261,31.67,-1.67,30.00,121.28
19273,30.33,-0.33,30.00,121.28
19285,29.41,0.59,30.00,123.67
19297,30.24,-0.24,30.00,123.67
19309,29.37,0.62,30.00,123.67
19321,28.85,1.15,30.00,123.67
19333,28.37,1.63,30.00,123.67
19345,28.30,1.70,30.00,123.67
19357,29.54,0.46,30.00,123.67
19369,29.88,0.12,30.00,123.67
19381,29.00,1.00,30.00,123.67
19393,29.77,0.23,30.00,121.19
19405,28.05,1.95,30.00,121.19
19417,28.47,1.53,30.00,121.19
19429,28.00,2.00,30.00,121.19
19441,28.41,1.59,30.00,121.19
19453,30.07,-0.07,30.00,121.19
19465,30.53,-0.53,30.00,121.19
19477,28.41,1.59,30.00,121.19
19489,28.88,1.12,30.00,121.19
19501,28.95,1.05,30.00,122.92
19513,28.52,1.48,30.00,122.92
19525,28.12,1.88,30.00,122.92
19537,29.00,1.00,30.00,122.92
19549,28.52,1.48,30.00,122.92
19561,29.41,0.59,30.00,122.92
19573,30.24,-0.24,30.00,122.92
19585,28.95,1.05,30.00,122.92
19597,28.52,1.48,30.00,122.92
19609,28.12,1.88,30.00,123.48
19621,28.93,1.07,30.00,123.48
19633,28.93,1.07,30.00,123.48
19645,28.95,1.05,30.00,123.48
19657,28.47,1.53,30.00,123.48
19669,28.47,1.53,30.00,123.48
19681,31.08,-1.08,30.00,123.48
19693,29.41,0.59,30.00,123.48
19705,28.12,1.88,30.00,123.48
19717,28.54,1.46,30.00,122.14
19729,28.52,1.48,30.00,122.14
19741,28.52,1.48,30.00,122.14
19753,28.93,1.07,30.00,122.14
19765,28.95,1.05,30.00,122.14
19777,38.44,-8.44,30.00,122.14
19789,28.52,1.48,30.00,122.14
19801,28.95,1.05,30.00,122.14
19813,30.19,-0.19,30.00,122.14
19825,28.49,1.51,30.00,122.91
19837,28.08,1.92,30.00,122.91
19849,28.97,1.03,30.00,122.91
19861,28.90,1.10,30.00,122.91
19873,29.37,0.62,30.00,122.91
19885,28.49,1.51,30.00,122.91
19897,28.49,1.51,30.00,122.91
19909,28.85,1.15,30.00,122.91
19921,31.87,-1.87,30.00,122.91
19933,29.73,0.27,30.00,121.10
19945,28.49,1.51,30.00,121.10
19957,28.47,1.53,30.00,121.10
19969,29.77,0.23,30.00,121.10
19981,29.77,0.23,30.00,121.10
19993,28.88,1.12,30.00,121.10
20005,28.46,1.54,30.00,121.10
20017,29.34,0.66,30.00,121.10
20029,29.36,0.64,30.00,121.10
20041,28.93,1.07,30.00,123.79
20053,29.41,0.59,30.00,123.79
20065,28.12,1.88,30.00,123.79
20077,29.83,0.17,30.00,123.79
20089,29.36,0.64,30.00,123.79
20101,29.77,0.23,30.00,123.79
20113,30.19,-0.19,30.00,123.79
20125,28.93,1.07,30.00,123.79
20137,28.52,1.48,30.00,123.79
20149,28.52,1.48,30.00,123.70
20161,29.41,0.59,30.00,123.70
20173,28.12,1.88,30.00,123.70
20185,29.41,0.59,30.00,123.70
20197,30.72,-0.72,30.00,123.70
20209,29.83,0.17,30.00,123.70
20221,28.58,1.42,30.00,123.70
20233,29.05,0.95,30.00,123.70
20245,30.36,-0.36,30.00,123.70
20257,29.48,0.52,30.00,121.94
20269,30.36,-0.36,30.00,121.94
20281,30.84,-0.84,30.00,121.94
20293,31.24,-1.24,30.00,121.94
20305,29.12,0.88,30.00,121.94
20317,29.12,0.88,30.00,121.94
20329,30.00,-0.00,30.00,121.94
20341,29.17,0.83,30.00,121.94
20353,30.06,-0.06,30.00,121.94
20365,28.78,1.22,30.00,124.19
20377,29.17,0.83,30.00,124.19
20389,30.90,-0.90,30.00,124.19
20401,31.31,-1.31,30.00,124.19
20413,29.66,0.34,30.00,124.19
20425,29.65,0.35,30.00,124.19
20437,28.83,1.17,30.00,124.19
20449,30.14,-0.14,30.00,124.19
20461,29.72,0.28,30.00,124.19
20473,30.12,-0.12,30.00,121.45
20485,28.83,1.17,30.00,121.45
20497,29.31,0.69,30.00,121.45
20509,29.72,0.28,30.00,121.45
20521,31.84,-1.84,30.00,121.45
20533,28.47,1.53,30.00,121.45
20545,28.88,1.12,30.00,121.45
20557,29.29,0.71,30.00,121.45
20569,29.72,0.28,30.00,121.45
20581,29.72,0.28,30.00,123.59
20593,29.31,0.69,30.00,123.59
20605,29.31,0.69,30.00,123.59
20617,29.77,0.23,30.00,123.59
20629,29.78,0.22,30.00,123.59
20641,29.36,0.64,30.00,123.59
20653,28.95,1.05,30.00,123.59
20665,28.95,1.05,30.00,123.59
20677,28.97,1.03,30.00,123.59
20689,29.37,0.62,30.00,123.71
20701,29.83,0.17,30.00,123.71
20713,29.83,0.17,30.00,123.71
20725,29.43,0.57,30.00,123.71
20737,29.00,1.00,30.00,123.71
20749,32.01,-2.01,30.00,123.71
20761,30.31,-0.31,30.00,123.71
20773,29.88,0.12,30.00,123.71
20785,29.07,0.93,30.00,123.71
20797,30.36,-0.36,30.00,121.85
20809,30.79,-0.79,30.00,121.85
20821,29.54,0.46,30.00,121.85
20833,29.12,0.88,30.00,121.85
20845,28.76,1.24,30.00,121.85
20857,28.76,1.24,30.00,121.85
20869,29.60,0.40,30.00,121.85
20881,30.00,-0.00,30.00,121.85
20893,29.12,0.88,30.00,121.85
20905,30.00,-0.00,30.00,123.47
20917,29.60,0.40,30.00,123.47
20929,29.17,0.83,30.00,123.47
20941,29.65,0.35,30.00,123.47
20953,29.17,0.83,30.00,123.47
20965,30.00,-0.00,30.00,123.47
20977,28.71,1.29,30.00,123.47
20989,29.48,0.52,30.00,123.47
21001,29.12,0.88,30.00,123.47
21013,29.17,0.83,30.00,124.39
21025,29.17,0.83,30.00,124.39
21037,29.12,0.88,30.00,124.39
21049,29.95,0.05,30.00,124.39
21061,31.26,-1.26,30.00,124.39
21073,29.19,0.81,30.00,124.39
21085,29.19,0.81,30.00,124.39
21097,29.60,0.40,30.00,124.39
21109,29.60,0.40,30.00,124.39
21121,29.60,0.40,30.00,122.91
21133,29.24,0.76,30.00,122.91
21145,28.78,1.22,30.00,122.91
21157,30.07,-0.07,30.00,122.91
21169,28.83,1.17,30.00,122.91
21181,29.24,0.76,30.00,122.91
21193,28.81,1.19,30.00,122.91
21205,30.12,-0.12,30.00,122.91
21217,29.29,0.71,30.00,122.91
21229,29.31,0.69,30.00,123.90
21241,29.77,0.23,30.00,123.90
21253,30.19,-0.19,30.00,123.90
21265,30.17,-0.17,30.00,123.90
21277,29.72,0.28,30.00,123.90
21289,28.88,1.12,30.00,123.90
21301,29.29,0.71,30.00,123.90
21313,31.86,-1.86,30.00,123.90
21325,31.43,-1.43,30.00,123.90
21337,29.29,0.71,30.00,123.70
21349,28.95,1.05,30.00,123.70
21361,40.56,-10.56,30.00,123.70
21373,29.78,0.22,30.00,123.70
21385,30.24,-0.24,30.00,123.70
21397,29.43,0.57,30.00,123.70
21409,31.14,-1.14,30.00,123.70
21421,30.74,-0.74,30.00,123.70
21433,31.57,-1.57,30.00,123.70
21445,31.57,-1.57,30.00,120.17
21457,31.57,-1.57,30.00,120.17
21469,31.57,-1.57,30.00,120.17
21481,31.57,-1.57,30.00,120.17
21493,31.57,-1.57,30.00,120.17
21505,29.61,0.39,30.00,120.17
21517,31.33,-1.33,30.00,120.17
21529,30.90,-0.90,30.00,120.17
21541,30.55,-0.55,30.00,120.17
21553,29.29,0.71,30.00,126.11
21565,29.72,0.28,30.00,126.11
21577,31.08,-1.08,30.00,126.11
21589,29.36,0.64,30.00,126.11
21601,30.17,-0.17,30.00,126.11
21613,30.96,-0.96,30.00,126.11
21625,30.96,-0.96,30.00,126.11
21637,30.96,-0.96,30.00,126.11
21649,30.96,-0.96,30.00,126.11
21661,30.96,-0.96,30.00,121.02
21673,30.96,-0.96,30.00,121.02
21685,38.73,-8.73,30.00,121.02
21697,30.29,-0.29,30.00,121.02
21709,39.80,-9.80,30.00,121.02
21721,30.43,-0.43,30.00,121.02
21733,30.16,-0.16,30.00,121.02
21745,29.80,0.20,30.00,121.02
21757,30.28,-0.28,30.00,121.02
21769,30.33,-0.33,30.00,123.75
21781,29.97,0.03,30.00,123.75
21793,30.92,-0.92,30.00,123.75
21805,30.97,-0.97,30.00,123.75
21817,31.91,-1.91,30.00,123.75
21829,31.55,-1.55,30.00,123.75
21841,32.01,-2.01,30.00,123.75
21853,31.19,-1.19,30.00,123.75
21865,30.84,-0.84,30.00,123.75
21877,31.31,-1.31,30.00,121.43
21889,30.48,-0.48,30.00,121.43
21901,31.77,-1.77,30.00,121.43
21913,30.89,-0.89,30.00,121.43
21925,31.77,-1.77,30.00,121.43
21937,31.01,-1.01,30.00,121.43
21949,31.43,-1.43,30.00,121.43
21961,31.52,-1.52,30.00,121.43
21973,31.13,-1.13,30.00,121.43
21985,31.13,-1.13,30.00,122.64
21997,31.96,-1.96,30.00,122.64
22009,31.96,-1.96,30.00,122.64
22021,30.72,-0.72,30.00,122.64
22033,32.44,-2.44,30.00,122.64
22045,32.38,-2.38,30.00,122.64
22057,31.57,-1.57,30.00,122.64
22069,31.98,-1.98,30.00,122.64
22081,31.09,-1.09,30.00,122.64
22093,31.50,-1.50,30.00,121.68
22105,33.57,-3.57,30.00,121.68
22117,31.82,-1.82,30.00,121.68
22129,32.16,-2.16,30.00,121.68
22141,32.98,-2.98,30.00,121.68
22153,30.85,-0.85,30.00,121.68
22165,31.69,-1.69,30.00,121.68
22177,30.74,-0.74,30.00,121.68
22189,31.14,-1.14,30.00,121.68
22201,30.21,-0.21,30.00,123.93
22213,30.14,-0.14,30.00,123.93
22225,31.33,-1.33,30.00,123.93
22237,30.36,-0.36,30.00,123.93
22249,30.77,-0.77,30.00,123.93
22261,29.83,0.17,30.00,123.93
22273,30.14,-0.14,30.00,123.93
22285,30.09,-0.09,30.00,123.93
22297,30.87,-0.87,30.00,123.93
22309,29.54,0.46,30.00,123.51
22321,29.88,0.12,30.00,123.51
22333,29.43,0.57,30.00,123.51
22345,30.19,-0.19,30.00,123.51
22357,31.01,-1.01,30.00,123.51
22369,30.53,-0.53,30.00,123.51
22381,30.12,-0.12,30.00,123.51
22393,29.24,0.76,30.00,123.51
22405,29.60,0.40,30.00,123.51
22417,31.72,-1.72,30.00,119.38
22429,30.00,-0.00,30.00,119.38
22441,29.19,0.81,30.00,119.38
22453,29.17,0.83,30.00,119.38
22465,29.60,0.40,30.00,119.38
22477,29.60,0.40,30.00,119.38
22489,29.60,0.40,30.00,119.38
22501,30.43,-0.43,30.00,119.38
22513,30.00,-0.00,30.00,119.38
22525,29.65,0.35,30.00,124.86
22537,30.07,-0.07,30.00,124.86
22549,30.89,-0.89,30.00,124.86
22561,30.89,-0.89,30.00,124.86
22573,30.55,-0.55,30.00,124.86
22585,29.72,0.28,30.00,124.86
22597,30.55,-0.55,30.00,124.86
22609,29.66,0.34,30.00,124.86
22621,29.65,0.35,30.00,124.86
22633,31.36,-1.36,30.00,119.86
22645,31.36,-1.36,30.00,119.86
22657,30.53,-0.53,30.00,119.86
22669,29.72,0.28,30.00,119.86
22681,29.77,0.23,30.00,119.86
22693,29.36,0.64,30.00,119.86
22705,30.24,-0.24,30.00,119.86
22717,29.83,0.17,30.00,119.86
22729,29.41,0.59,30.00,119.86
22741,29.88,0.12,30.00,123.94
22753,30.24,-0.24,30.00,123.94
22765,30.67,-0.67,30.00,123.94
22777,30.72,-0.72,30.00,123.94
22789,29.88,0.12,30.00,123.94
22801,30.72,-0.72,30.00,123.94
22813,30.31,-0.31,30.00,123.94
22825,30.31,-0.31,30.00,123.94
22837,29.41,0.59,30.00,123.94
22849,30.31,-0.31,30.00,121.62
22861,32.42,-2.42,30.00,121.62
22873,31.60,-1.60,30.00,121.62
22885,30.77,-0.77,30.00,121.62
22897,29.94,0.06,30.00,121.62
22909,30.36,-0.36,30.00,121.62
22921,30.77,-0.77,30.00,121.62
22933,29.88,0.12,30.00,121.62
22945,31.19,-1.19,30.00,121.62
22957,29.88,0.12,30.00,122.73
22969,29.88,0.12,30.00,122.73
22981,31.16,-1.16,30.00,122.73
22993,38.93,-8.93,30.00,122.73
23005,30.80,-0.80,30.00,122.73
23017,30.33,-0.33,30.00,122.73
23029,30.33,-0.33,30.00,122.73
23041,30.26,-0.26,30.00,122.73
23053,31.09,-1.09,30.00,122.73
23065,30.63,-0.63,30.00,121.08
23077,29.78,0.22,30.00,121.08
23089,30.33,-0.33,30.00,121.08
23101,30.19,-0.19,30.00,121.08
23113,31.84,-1.84,30.00,121.08
23125,29.72,0.28,30.00,121.08
23137,30.12,-0.12,30.00,121.08
23149,30.07,-0.07,30.00,121.08
23161,30.58,-0.58,30.00,121.08
23173,29.60,0.40,30.00,123.47
23185,29.53,0.47,30.00,123.47
23197,29.92,0.08,30.00,123.47
23209,28.61,1.39,30.00,123.47
23221,30.22,-0.22,30.00,123.47
23233,29.37,0.62,30.00,123.47
23245,28.49,1.51,30.00,123.47
23257,29.20,0.80,30.00,123.47
23269,29.20,0.80,30.00,123.47
23281,29.15,0.85,30.00,123.07
23293,28.68,1.32,30.00,123.07
23305,29.92,0.08,30.00,123.07
23317,28.54,1.46,30.00,123.07
23329,28.97,1.03,30.00,123.07
23341,28.54,1.46,30.00,123.07
23353,29.37,0.62,30.00,123.07
23365,29.80,0.20,30.00,123.07
23377,29.37,0.62,30.00,123.07
23389,28.47,1.53,30.00,123.78
23401,29.73,0.27,30.00,123.78
23413,29.73,0.27,30.00,123.78
23425,29.78,0.22,30.00,123.78
23437,28.13,1.87,30.00,123.78
23449,28.52,1.48,30.00,123.78
23461,29.83,0.17,30.00,123.78
23473,29.43,0.57,30.00,123.78
23485,29.00,1.00,30.00,123.78
23497,29.00,1.00,30.00,122.40
23509,29.00,1.00,30.00,122.40
23521,30.31,-0.31,30.00,122.40
23533,30.72,-0.72,30.00,122.40
23545,29.95,0.05,30.00,122.40
23557,30.36,-0.36,30.00,122.40
23569,29.12,0.88,30.00,122.40
23581,29.19,0.81,30.00,122.40
23593,28.76,1.24,30.00,122.40
23605,29.17,0.83,30.00,122.86
23617,30.84,-0.84,30.00,122.86
23629,29.54,0.46,30.00,122.86
23641,28.69,1.31,30.00,122.86
23653,29.12,0.88,30.00,122.86
23665,29.12,0.88,30.00,122.86
23677,29.12,0.88,30.00,122.86
23689,29.54,0.46,30.00,122.86
23701,29.49,0.51,30.00,122.86
23713,29.07,0.93,30.00,123.33
23725,30.36,-0.36,30.00,123.33
23737,29.02,0.98,30.00,123.33
23749,29.02,0.98,30.00,123.33
23761,30.68,-0.68,30.00,123.33
23773,29.37,0.62,30.00,123.33
23785,28.90,1.10,30.00,123.33
23797,32.28,-2.28,30.00,123.33
23809,28.85,1.15,30.00,123.33
23821,29.72,0.28,30.00,122.33
23833,28.88,1.12,30.00,122.33
23845,28.88,1.12,30.00,122.33
23857,28.90,1.10,30.00,122.33
23869,28.90,1.10,30.00,122.33
23881,29.31,0.69,30.00,122.33
23893,28.83,1.17,30.00,122.33
23905,29.66,0.34,30.00,122.33
23917,30.53,-0.53,30.00,122.33
23929,30.12,-0.12,30.00,122.44
23941,29.24,0.76,30.00,122.44
23953,28.35,1.65,30.00,122.44
23965,28.76,1.24,30.00,122.44
23977,29.61,0.39,30.00,122.44
23989,28.30,1.70,30.00,122.44
24001,28.73,1.27,30.00,122.44
24013,29.15,0.85,30.00,122.44
24025,29.54,0.46,30.00,122.44
24037,28.64,1.36,30.00,125.23
24049,29.07,0.93,30.00,125.23
24061,29.83,0.17,30.00,125.23
24073,29.83,0.17,30.00,125.23
24085,28.95,1.05,30.00,125.23
24097,28.88,1.12,30.00,125.23
24109,30.19,-0.19,30.00,125.23
24121,29.31,0.69,30.00,125.23
24133,28.88,1.12,30.00,125.23
24145,29.29,0.71,30.00,122.74
24157,28.42,1.58,30.00,122.74
24169,28.88,1.12,30.00,122.74
24181,29.72,0.28,30.00,122.74
24193,28.01,1.99,30.00,122.74
24205,29.37,0.62,30.00,122.74
24217,28.54,1.46,30.00,122.74
24229,28.97,1.03,30.00,122.74
24241,36.74,-6.74,30.00,122.74
24253,29.44,0.56,30.00,123.32
24265,28.61,1.39,30.00,123.32
24277,28.56,1.44,30.00,123.32
24289,29.36,0.64,30.00,123.32
24301,28.54,1.46,30.00,123.32
24313,28.12,1.88,30.00,123.32
24325,28.12,1.88,30.00,123.32
24337,29.43,0.57,30.00,123.32
24349,28.12,1.88,30.00,123.32
24361,29.78,0.22,30.00,123.04
24373,28.54,1.46,30.00,123.04
24385,29.83,0.17,30.00,123.04
24397,28.52,1.48,30.00,123.04
24409,29.00,1.00,30.00,123.04
24421,28.19,1.81,30.00,123.04
24433,29.00,1.00,30.00,123.04
24445,28.20,1.80,30.00,123.04
24457,28.61,1.39,30.00,123.04
24469,29.44,0.56,30.00,123.99
24481,29.03,0.97,30.00,123.99
24493,29.51,0.49,30.00,123.99
24505,28.68,1.32,30.00,123.99
24517,29.09,0.91,30.00,123.99
24529,29.56,0.44,30.00,123.99
24541,29.97,0.03,30.00,123.99
24553,28.73,1.27,30.00,123.99
24565,28.78,1.22,30.00,123.99
24577,28.37,1.63,30.00,125.39
24589,28.41,1.59,30.00,125.39
24601,29.66,0.34,30.00,125.39
24613,30.53,-0.53,30.00,125.39
24625,29.31,0.69,30.00,125.39
24637,30.19,-0.19,30.00,125.39
24649,30.19,-0.19,30.00,125.39
24661,29.29,0.71,30.00,125.39
24673,29.31,0.69,30.00,125.39
24685,29.36,0.64,30.00,122.85
24697,30.24,-0.24,30.00,122.85
24709,29.41,0.59,30.00,122.85
24721,28.59,1.41,30.00,122.85
24733,30.72,-0.72,30.00,122.85
24745,32.44,-2.44,30.00,122.85
24757,30.31,-0.31,30.00,122.85
24769,29.05,0.95,30.00,122.85
24781,29.07,0.93,30.00,122.85
24793,30.77,-0.77,30.00,121.81
24805,30.36,-0.36,30.00,121.81
24817,30.84,-0.84,30.00,121.81
24829,29.54,0.46,30.00,121.81
24841,29.14,0.86,30.00,121.81
24853,29.54,0.46,30.00,121.81
24865,29.95,0.05,30.00,121.81
24877,29.48,0.52,30.00,121.81
24889,29.90,0.10,30.00,121.81
24901,30.74,-0.74,30.00,123.34
24913,29.02,0.98,30.00,123.34
24925,29.85,0.15,30.00,123.34
24937,29.85,0.15,30.00,123.34
24949,29.00,1.00,30.00,123.34
24961,29.41,0.59,30.00,123.34
24973,29.00,1.00,30.00,123.34
24985,29.41,0.59,30.00,123.34
24997,30.24,-0.24,30.00,123.34
25009,29.36,0.64,30.00,125.38
25021,29.36,0.64,30.00,125.38
25033,28.93,1.07,30.00,125.38
25045,29.36,0.64,30.00,125.38
25057,28.88,1.12,30.00,125.38
25069,28.95,1.05,30.00,125.38
25081,28.52,1.48,30.00,125.38
25093,29.41,0.59,30.00,125.38
25105,28.59,1.41,30.00,125.38
25117,30.72,-0.72,30.00,121.77
25129,29.41,0.59,30.00,121.77
25141,29.41,0.59,30.00,121.77
25153,29.43,0.57,30.00,121.77
25165,29.48,0.52,30.00,121.77
25177,29.94,0.06,30.00,121.77
25189,30.36,-0.36,30.00,121.77
25201,29.95,0.05,30.00,121.77
25213,29.97,0.03,30.00,121.77
25225,29.12,0.88,30.00,125.73
25237,30.43,-0.43,30.00,125.73
25249,30.85,-0.85,30.00,125.73
25261,29.95,0.05,30.00,125.73
25273,30.36,-0.36,30.00,125.73
25285,31.19,-1.19,30.00,125.73
25297,30.79,-0.79,30.00,125.73
25309,29.95,0.05,30.00,125.73
25321,29.53,0.47,30.00,125.73
25333,30.36,-0.36,30.00,122.09
25345,29.12,0.88,30.00,122.09
25357,29.95,0.05,30.00,122.09
25369,30.36,-0.36,30.00,122.09
25381,31.26,-1.26,30.00,122.09
25393,30.36,-0.36,30.00,122.09
25405,29.53,0.47,30.00,122.09
25417,28.71,1.29,30.00,122.09
25429,29.97,0.03,30.00,122.09
25441,29.56,0.44,30.00,124.70
25453,29.56,0.44,30.00,124.70
25465,29.97,0.03,30.00,124.70
25477,29.97,0.03,30.00,124.70
25489,31.26,-1.26,30.00,124.70
25501,31.26,-1.26,30.00,124.70
25513,31.26,-1.26,30.00,124.70
25525,31.26,-1.26,30.00,124.70
25537,31.26,-1.26,30.00,124.70
25549,31.26,-1.26,30.00,121.17
25561,39.03,-9.03,30.00,121.17
25573,28.66,1.34,30.00,121.17
25585,29.09,0.91,30.00,121.17
25597,30.79,-0.79,30.00,121.17
25609,30.38,-0.38,30.00,121.17
25621,31.21,-1.21,30.00,121.17
25633,29.07,0.93,30.00,121.17
25645,29.12,0.88,30.00,121.17
25657,30.36,-0.36,30.00,124.32
25669,30.36,-0.36,30.00,124.32
25681,29.88,0.12,30.00,124.32
25693,29.05,0.95,30.00,124.32
25705,29.12,0.88,30.00,124.32
25717,30.41,-0.41,30.00,124.32
25729,29.53,0.47,30.00,124.32
25741,29.95,0.05,30.00,124.32
25753,29.49,0.51,30.00,124.32
25765,29.09,0.91,30.00,125.28
25777,29.97,0.03,30.00,125.28
25789,29.09,0.91,30.00,125.28
25801,29.07,0.93,30.00,125.28
25813,29.97,0.03,30.00,125.28
25825,31.21,-1.21,30.00,125.28
25837,31.26,-1.26,30.00,125.28
25849,29.54,0.46,30.00,125.28
25861,30.85,-0.85,30.00,125.28
25873,30.45,-0.45,30.00,121.83
25885,31.28,-1.28,30.00,121.83
25897,29.20,0.80,30.00,121.83
25909,29.66,0.34,30.00,121.83
25921,29.68,0.32,30.00,121.83
25933,29.27,0.73,30.00,121.83
25945,30.14,-0.14,30.00,121.83
25957,29.31,0.69,30.00,121.83
25969,30.21,-0.21,30.00,121.83
25981,29.37,0.62,30.00,124.99
25993,28.93,1.07,30.00,124.99
26005,29.36,0.64,30.00,124.99
26017,29.78,0.22,30.00,124.99
26029,29.83,0.17,30.00,124.99
26041,29.43,0.57,30.00,124.99
26053,29.00,1.00,30.00,124.99
26065,30.29,-0.29,30.00,124.99
26077,29.88,0.12,30.00,124.99
26089,30.72,-0.72,30.00,121.75
26101,31.60,-1.60,30.00,121.75
26113,32.01,-2.01,30.00,121.75
26125,29.88,0.12,30.00,121.75
26137,29.88,0.12,30.00,121.75
26149,29.48,0.52,30.00,121.75
26161,29.07,0.93,30.00,121.75
26173,29.48,0.52,30.00,121.75
26185,30.74,-0.74,30.00,121.75
26197,29.90,0.10,30.00,124.44
26209,30.33,-0.33,30.00,124.44
26221,29.07,0.93,30.00,124.44
26233,29.90,0.10,30.00,124.44
26245,30.74,-0.74,30.00,124.44
26257,29.02,0.98,30.00,124.44
26269,30.74,-0.74,30.00,124.44
26281,29.85,0.15,30.00,124.44
26293,29.43,0.57,30.00,124.44
26305,29.90,0.10,30.00,123.54
26317,29.07,0.93,30.00,123.54
26329,29.90,0.10,30.00,123.54
26341,30.33,-0.33,30.00,123.54
26353,30.74,-0.74,30.00,123.54
26365,30.74,-0.74,30.00,123.54
26377,29.49,0.51,30.00,123.54
26389,29.07,0.93,30.00,123.54
26401,29.07,0.93,30.00,123.54
26413,30.79,-0.79,30.00,122.16
26425,31.62,-1.62,30.00,122.16
26437,31.69,-1.69,30.00,122.16
26449,33.81,-3.81,30.00,122.16
26461,32.10,-2.10,30.00,122.16
26473,32.10,-2.10,30.00,122.16
26485,32.10,-2.10,30.00,122.16
26497,32.10,-2.10,30.00,122.16
26509,32.10,-2.10,30.00,122.16
26521,32.10,-2.10,30.00,120.96
26533,39.87,-9.87,30.00,120.96
26545,29.66,0.34,30.00,120.96
26557,29.66,0.34,30.00,120.96
26569,30.09,-0.09,30.00,120.96
26581,29.68,0.32,30.00,120.96
26593,30.97,-0.97,30.00,120.96
26605,29.73,0.27,30.00,120.96
26617,29.68,0.32,30.00,120.96
26629,29.66,0.34,30.00,125.98
26641,29.68,0.32,30.00,125.98
26653,29.26,0.74,30.00,125.98
26665,31.40,-1.40,30.00,125.98
26677,30.50,-0.50,30.00,125.98
26689,29.61,0.39,30.00,125.98
26701,30.43,-0.43,30.00,125.98
26713,29.60,0.40,30.00,125.98
26725,29.20,0.80,30.00,125.98
26737,29.19,0.81,30.00,124.06
26749,30.02,-0.02,30.00,124.06
26761,29.19,0.81,30.00,124.06
26773,30.43,-0.43,30.00,124.06
26785,30.50,-0.50,30.00,124.06
26797,29.66,0.34,30.00,124.06
26809,30.55,-0.55,30.00,124.06
26821,29.73,0.27,30.00,124.06
